X,Y,SPECIES NAME
4169500,3258500,Pinus sylvestris
4388500,2903500,Pinus sylvestris
4502000,3323000,Pinus sylvestris
4527500,3313500,Pinus sylvestris
4360500,3300500,Pinus sylvestris
4523500,3309500,Pinus sylvestris
4496500,3322000,Pinus sylvestris
4414500,2917500,Pinus sylvestris
4598000,3290500,Pinus sylvestris
4423500,3306500,Pinus sylvestris
4590500,3184500,Pinus sylvestris
4452500,3363500,Pinus sylvestris
4477500,3235500,Pinus sylvestris
4338000,3028500,Pinus sylvestris
4415500,3322500,Pinus sylvestris
4550000,3226500,Pinus sylvestris
4517500,3248500,Pinus sylvestris
4501500,3179000,Pinus sylvestris
4565500,3147000,Pinus sylvestris
4495500,3180500,Pinus sylvestris
4646500,3183500,Pinus sylvestris
4622500,3238500,Pinus sylvestris
4656500,3156500,Pinus sylvestris
4593500,3264500,Pinus sylvestris
4592500,3216500,Pinus sylvestris
4628500,3162500,Pinus sylvestris
4479500,3385500,Pinus sylvestris
4478500,3223500,Pinus sylvestris
4595500,3236500,Pinus sylvestris
4473500,3387500,Pinus sylvestris
4494500,3220500,Pinus sylvestris
4510500,3354500,Pinus sylvestris
4566500,3186500,Pinus sylvestris
4212500,2946500,Pinus sylvestris
4438000,3307000,Pinus sylvestris
4643500,3137500,Pinus sylvestris
4219500,2868500,Pinus sylvestris
4540500,3503500,Pinus sylvestris
4627500,3140500,Pinus sylvestris
4573500,3259500,Pinus sylvestris
4590500,3392500,Pinus sylvestris
4448500,3321000,Pinus sylvestris
4579500,3145500,Pinus sylvestris
4661500,3146500,Pinus sylvestris
4491500,3320500,Pinus sylvestris
4406500,3365500,Pinus sylvestris
4367500,3374500,Pinus sylvestris
4480000,3336000,Pinus sylvestris
4466500,3071500,Pinus sylvestris
4602500,3184500,Pinus sylvestris
4430500,3426500,Pinus sylvestris
4477500,2943500,Pinus sylvestris
4578500,3191500,Pinus sylvestris
4409500,3335500,Pinus sylvestris
4457500,2951500,Pinus sylvestris
4402500,3351500,Pinus sylvestris
4396500,2907500,Pinus sylvestris
4548000,3193500,Pinus sylvestris
4503500,3164500,Pinus sylvestris
4418500,3340500,Pinus sylvestris
4583500,3283500,Pinus sylvestris
4634500,3164500,Pinus sylvestris
4473500,3397500,Pinus sylvestris
4521500,3237500,Pinus sylvestris
4530500,3349500,Pinus sylvestris
4172500,2730500,Pinus sylvestris
4423500,3336500,Pinus sylvestris
4604500,3391500,Pinus sylvestris
4622500,3242500,Pinus sylvestris
4518000,3323000,Pinus sylvestris
4458500,3227500,Pinus sylvestris
4484500,3486500,Pinus sylvestris
4590500,3180500,Pinus sylvestris
4634500,3152500,Pinus sylvestris
4538500,3221500,Pinus sylvestris
4501500,3248500,Pinus sylvestris
4353500,3260500,Pinus sylvestris
4560500,3330500,Pinus sylvestris
4491500,3324500,Pinus sylvestris
4583500,3428500,Pinus sylvestris
4400500,3339500,Pinus sylvestris
4414500,3346500,Pinus sylvestris
4513500,3236500,Pinus sylvestris
4517500,3240500,Pinus sylvestris
4526500,3355500,Pinus sylvestris
4462500,3359500,Pinus sylvestris
4426500,2762500,Pinus sylvestris
4596500,3216500,Pinus sylvestris
4650500,3166500,Pinus sylvestris
4488500,3300500,Pinus sylvestris
4377500,2952500,Pinus sylvestris
4386500,3349500,Pinus sylvestris
4555500,3189500,Pinus sylvestris
4580500,3133500,Pinus sylvestris
4513500,3248500,Pinus sylvestris
4530500,3355500,Pinus sylvestris
4591500,3228500,Pinus sylvestris
4137500,3298500,Pinus sylvestris
4341500,3292500,Pinus sylvestris
4406500,3069500,Pinus sylvestris
4554500,3225500,Pinus sylvestris
4388500,3281500,Pinus sylvestris
4612500,3217500,Pinus sylvestris
4546500,3229500,Pinus sylvestris
4575500,3227500,Pinus sylvestris
4637500,3147500,Pinus sylvestris
4413500,3258500,Pinus sylvestris
4418500,3370500,Pinus sylvestris
4503500,3184500,Pinus sylvestris
4518000,3243000,Pinus sylvestris
4317000,3262000,Pinus sylvestris
4378500,3341500,Pinus sylvestris
4585500,3408500,Pinus sylvestris
4582500,3187500,Pinus sylvestris
4433500,3250500,Pinus sylvestris
4518500,3368500,Pinus sylvestris
4610500,3249500,Pinus sylvestris
4604500,3213500,Pinus sylvestris
4554500,3229500,Pinus sylvestris
4405500,3253500,Pinus sylvestris
4426500,3354500,Pinus sylvestris
4564500,3326500,Pinus sylvestris
4406500,2913500,Pinus sylvestris
4469500,3387500,Pinus sylvestris
4652500,3160500,Pinus sylvestris
4365500,3244500,Pinus sylvestris
4433500,3242500,Pinus sylvestris
4518500,3228500,Pinus sylvestris
4266500,3517500,Pinus sylvestris
4622500,3156500,Pinus sylvestris
4384500,3415500,Pinus sylvestris
4398500,2909500,Pinus sylvestris
4603500,3345500,Pinus sylvestris
4473500,3239500,Pinus sylvestris
4584000,3163500,Pinus sylvestris
4139500,3295500,Pinus sylvestris
4410500,3363500,Pinus sylvestris
4452500,3283500,Pinus sylvestris
4557500,3322500,Pinus sylvestris
4406500,3373500,Pinus sylvestris
4211500,3312500,Pinus sylvestris
4559500,3408500,Pinus sylvestris
4420500,3274500,Pinus sylvestris
4460500,3365500,Pinus sylvestris
4618500,3181500,Pinus sylvestris
4628500,3210500,Pinus sylvestris
4404500,3343500,Pinus sylvestris
4371500,3328500,Pinus sylvestris
4632500,3210500,Pinus sylvestris
4305500,3281500,Pinus sylvestris
4420500,3344500,Pinus sylvestris
4586500,3394500,Pinus sylvestris
4550000,3242500,Pinus sylvestris
4387500,3325500,Pinus sylvestris
4514500,3356500,Pinus sylvestris
4465500,3033500,Pinus sylvestris
4469500,3275000,Pinus sylvestris
4420500,3346500,Pinus sylvestris
4623500,3226500,Pinus sylvestris
4512500,3358500,Pinus sylvestris
4567500,3222500,Pinus sylvestris
4547500,3321500,Pinus sylvestris
4368500,2922500,Pinus sylvestris
4141500,3305500,Pinus sylvestris
4640500,3211500,Pinus sylvestris
4503500,3180500,Pinus sylvestris
4524500,3349500,Pinus sylvestris
4398500,2897500,Pinus sylvestris
4368500,3410500,Pinus sylvestris
4581500,3226500,Pinus sylvestris
4392500,3277500,Pinus sylvestris
4531500,3181500,Pinus sylvestris
4607500,3147500,Pinus sylvestris
4390500,3345500,Pinus sylvestris
4447500,3403500,Pinus sylvestris
4459500,3315500,Pinus sylvestris
4423500,3302500,Pinus sylvestris
4501500,3388500,Pinus sylvestris
4404500,2911500,Pinus sylvestris
4304500,2937500,Pinus sylvestris
4221500,2978500,Pinus sylvestris
4204500,2914500,Pinus sylvestris
4406500,3073500,Pinus sylvestris
4582500,3412500,Pinus sylvestris
4398500,2905500,Pinus sylvestris
4576500,3219500,Pinus sylvestris
4501500,3211000,Pinus sylvestris
4530000,3227000,Pinus sylvestris
4599500,3224500,Pinus sylvestris
4616500,3213500,Pinus sylvestris
4408500,3371500,Pinus sylvestris
4394500,3351500,Pinus sylvestris
4541500,3237500,Pinus sylvestris
4479500,3387500,Pinus sylvestris
4565500,3226500,Pinus sylvestris
4140500,2757500,Pinus sylvestris
4523500,3193500,Pinus sylvestris
4370500,3412500,Pinus sylvestris
4551500,3161500,Pinus sylvestris
4591500,3400500,Pinus sylvestris
4615500,3233500,Pinus sylvestris
4594500,3248500,Pinus sylvestris
4558500,3206500,Pinus sylvestris
4451500,3323500,Pinus sylvestris
4621500,3198500,Pinus sylvestris
4137000,3265000,Pinus sylvestris
4662500,3162500,Pinus sylvestris
4475500,3385500,Pinus sylvestris
4407500,3317500,Pinus sylvestris
4394500,2905500,Pinus sylvestris
4562500,3238500,Pinus sylvestris
4402500,3355500,Pinus sylvestris
4356500,3292500,Pinus sylvestris
4528500,3365500,Pinus sylvestris
4317500,3278000,Pinus sylvestris
4542500,3229500,Pinus sylvestris
4394500,2901000,Pinus sylvestris
4530500,3197500,Pinus sylvestris
4399500,3313500,Pinus sylvestris
4402500,3073500,Pinus sylvestris
4541500,3249500,Pinus sylvestris
4394500,2909500,Pinus sylvestris
4542500,3355500,Pinus sylvestris
4583500,3145500,Pinus sylvestris
4502000,3355000,Pinus sylvestris
4500500,3276500,Pinus sylvestris
4522500,3221500,Pinus sylvestris
4522500,3347500,Pinus sylvestris
4628500,3154500,Pinus sylvestris
4570500,3445500,Pinus sylvestris
4505500,3376500,Pinus sylvestris
4436500,3266500,Pinus sylvestris
4487500,3386500,Pinus sylvestris
4575500,3409500,Pinus sylvestris
4586500,3179500,Pinus sylvestris
4597500,3274500,Pinus sylvestris
4401500,2949500,Pinus sylvestris
4576500,3162500,Pinus sylvestris
4428500,3358500,Pinus sylvestris
4409500,2969500,Pinus sylvestris
4487500,3482500,Pinus sylvestris
4537500,3163500,Pinus sylvestris
4390500,2905500,Pinus sylvestris
4518000,3242500,Pinus sylvestris
4516500,3354500,Pinus sylvestris
4551500,3329500,Pinus sylvestris
4469500,3115500,Pinus sylvestris
4487500,3176500,Pinus sylvestris
4484500,3356500,Pinus sylvestris
4218500,2798500,Pinus sylvestris
4402500,3349500,Pinus sylvestris
4583500,3235500,Pinus sylvestris
4580500,3335500,Pinus sylvestris
4517500,3163000,Pinus sylvestris
4577500,3207500,Pinus sylvestris
4422500,3358500,Pinus sylvestris
4481500,3387500,Pinus sylvestris
4593500,3256500,Pinus sylvestris
4503500,3380500,Pinus sylvestris
4518500,3354500,Pinus sylvestris
4342500,3320500,Pinus sylvestris
4616500,3221500,Pinus sylvestris
4535500,3169500,Pinus sylvestris
4542500,3357500,Pinus sylvestris
4540500,3501500,Pinus sylvestris
4578500,3411500,Pinus sylvestris
4511500,3160500,Pinus sylvestris
4405500,3067500,Pinus sylvestris
4513500,3240500,Pinus sylvestris
4606500,3189500,Pinus sylvestris
4526500,3205500,Pinus sylvestris
4413500,2969500,Pinus sylvestris
4575500,3397500,Pinus sylvestris
4611500,3225500,Pinus sylvestris
4448500,3365500,Pinus sylvestris
4581500,3207500,Pinus sylvestris
4419500,3322500,Pinus sylvestris
4349500,3293500,Pinus sylvestris
4604500,3156500,Pinus sylvestris
4657500,3148500,Pinus sylvestris
4414500,3348500,Pinus sylvestris
4422500,3360500,Pinus sylvestris
4627500,3234500,Pinus sylvestris
4595500,3224500,Pinus sylvestris
4637500,3143500,Pinus sylvestris
4630500,3238500,Pinus sylvestris
4584500,3211500,Pinus sylvestris
4433500,2942500,Pinus sylvestris
4515500,3328500,Pinus sylvestris
4587500,3235500,Pinus sylvestris
4594500,3386500,Pinus sylvestris
4473500,3255500,Pinus sylvestris
4563500,3174500,Pinus sylvestris
4093500,2971500,Pinus sylvestris
4485500,3236500,Pinus sylvestris
4472500,3267500,Pinus sylvestris
4190500,2916500,Pinus sylvestris
4594500,3180500,Pinus sylvestris
4602500,3154500,Pinus sylvestris
4410500,3342500,Pinus sylvestris
4461500,3409500,Pinus sylvestris
4400500,3343500,Pinus sylvestris
4397500,2895500,Pinus sylvestris
4538500,3361500,Pinus sylvestris
4619500,3234500,Pinus sylvestris
4580500,3211500,Pinus sylvestris
4502500,3340500,Pinus sylvestris
4383500,3337500,Pinus sylvestris
4486000,3291000,Pinus sylvestris
4536500,3353500,Pinus sylvestris
4518500,3366500,Pinus sylvestris
4575500,3235500,Pinus sylvestris
4365500,3084500,Pinus sylvestris
4452500,3073500,Pinus sylvestris
4140500,2759500,Pinus sylvestris
4574500,3307500,Pinus sylvestris
4573500,3311500,Pinus sylvestris
4463500,3375500,Pinus sylvestris
4337500,3260500,Pinus sylvestris
4329500,3296500,Pinus sylvestris
4584500,3163500,Pinus sylvestris
4629500,3226500,Pinus sylvestris
4292500,2937500,Pinus sylvestris
4516500,3362500,Pinus sylvestris
4299500,2953500,Pinus sylvestris
4414500,3344500,Pinus sylvestris
4642500,3153500,Pinus sylvestris
4231500,3158500,Pinus sylvestris
4518500,3371000,Pinus sylvestris
4465500,3243500,Pinus sylvestris
4492500,3292500,Pinus sylvestris
4492500,3484500,Pinus sylvestris
4398500,3415500,Pinus sylvestris
4221500,3279000,Pinus sylvestris
4624500,3158500,Pinus sylvestris
4345500,3308500,Pinus sylvestris
4540500,3289500,Pinus sylvestris
4514500,3196500,Pinus sylvestris
4397500,2891500,Pinus sylvestris
4326500,3316500,Pinus sylvestris
4404500,3281500,Pinus sylvestris
4396500,3349500,Pinus sylvestris
4471500,3387500,Pinus sylvestris
4361500,3376500,Pinus sylvestris
4176500,2896500,Pinus sylvestris
4647500,3175500,Pinus sylvestris
4598000,3274500,Pinus sylvestris
4346500,3092500,Pinus sylvestris
4638500,3165500,Pinus sylvestris
4487500,3336500,Pinus sylvestris
4667500,3139500,Pinus sylvestris
4624500,3222500,Pinus sylvestris
4400500,3355500,Pinus sylvestris
4620500,3154500,Pinus sylvestris
4386500,3363500,Pinus sylvestris
4485500,3252500,Pinus sylvestris
4420500,3342500,Pinus sylvestris
4220500,2912500,Pinus sylvestris
4597500,3226500,Pinus sylvestris
4390500,2901500,Pinus sylvestris
4613500,3141500,Pinus sylvestris
4404500,3357500,Pinus sylvestris
4630500,3190500,Pinus sylvestris
4526500,3357500,Pinus sylvestris
4592500,3152500,Pinus sylvestris
4367500,2942500,Pinus sylvestris
4567500,3226500,Pinus sylvestris
4216500,2926500,Pinus sylvestris
4582500,3179500,Pinus sylvestris
4526500,3351500,Pinus sylvestris
4196500,2914500,Pinus sylvestris
4294500,2927500,Pinus sylvestris
4413500,3262500,Pinus sylvestris
4555500,3165500,Pinus sylvestris
4396500,2903500,Pinus sylvestris
4424500,3358500,Pinus sylvestris
4497500,3232500,Pinus sylvestris
4522500,3217500,Pinus sylvestris
4631500,3144500,Pinus sylvestris
4645500,3226500,Pinus sylvestris
4647500,3179500,Pinus sylvestris
4464500,3291500,Pinus sylvestris
4392500,3273500,Pinus sylvestris
4469500,3389500,Pinus sylvestris
4435500,3388500,Pinus sylvestris
4439500,2722500,Pinus sylvestris
4485500,3232500,Pinus sylvestris
4513500,3242500,Pinus sylvestris
4553500,3241500,Pinus sylvestris
4595500,3428500,Pinus sylvestris
4411500,3326500,Pinus sylvestris
4510500,3228500,Pinus sylvestris
4520500,3345500,Pinus sylvestris
4403500,3317500,Pinus sylvestris
4502000,3275000,Pinus sylvestris
4470000,3275000,Pinus sylvestris
4481500,3385500,Pinus sylvestris
4550500,3213500,Pinus sylvestris
4629500,3168500,Pinus sylvestris
4294500,3349500,Pinus sylvestris
4463500,3311500,Pinus sylvestris
4620500,3210500,Pinus sylvestris
4330500,3328500,Pinus sylvestris
4408500,2907500,Pinus sylvestris
4584500,3133500,Pinus sylvestris
4424500,3282500,Pinus sylvestris
4533500,3179000,Pinus sylvestris
4396500,3355500,Pinus sylvestris
4603500,3172500,Pinus sylvestris
4517500,3236500,Pinus sylvestris
4432500,3294500,Pinus sylvestris
4402500,3357500,Pinus sylvestris
4461500,3255500,Pinus sylvestris
4531500,3177500,Pinus sylvestris
4416500,3340500,Pinus sylvestris
4306500,3321500,Pinus sylvestris
4481500,3235500,Pinus sylvestris
4461500,3235500,Pinus sylvestris
4669500,3141500,Pinus sylvestris
4568500,3266500,Pinus sylvestris
4533500,3245500,Pinus sylvestris
4620500,3214500,Pinus sylvestris
4424500,3348500,Pinus sylvestris
4441500,3238500,Pinus sylvestris
4645500,3146500,Pinus sylvestris
4475500,3331500,Pinus sylvestris
4546500,3349500,Pinus sylvestris
4546500,3413500,Pinus sylvestris
4509500,3240500,Pinus sylvestris
4302500,3369500,Pinus sylvestris
4287500,3291500,Pinus sylvestris
4519500,3316500,Pinus sylvestris
4508500,3358500,Pinus sylvestris
4410500,3355500,Pinus sylvestris
4406500,3371500,Pinus sylvestris
4530500,3441500,Pinus sylvestris
4640500,3219500,Pinus sylvestris
4137500,3259500,Pinus sylvestris
4596500,3386500,Pinus sylvestris
4461500,3243500,Pinus sylvestris
4321500,3280500,Pinus sylvestris
4518500,3204500,Pinus sylvestris
4090500,3026500,Pinus sylvestris
4470500,3211500,Pinus sylvestris
4618500,3242500,Pinus sylvestris
4565500,3310500,Pinus sylvestris
4632500,3214500,Pinus sylvestris
4280500,2797500,Pinus sylvestris
4549500,3237500,Pinus sylvestris
4629500,3210000,Pinus sylvestris
4502000,3339000,Pinus sylvestris
4533500,3233500,Pinus sylvestris
4501500,3244500,Pinus sylvestris
4475500,3389500,Pinus sylvestris
4624500,3218500,Pinus sylvestris
4468500,3279500,Pinus sylvestris
4557500,3249500,Pinus sylvestris
4414500,3370500,Pinus sylvestris
4203500,3284500,Pinus sylvestris
4634500,3187500,Pinus sylvestris
4624500,3210500,Pinus sylvestris
4406500,3345500,Pinus sylvestris
4310500,3073500,Pinus sylvestris
4413500,3376500,Pinus sylvestris
4539500,3189500,Pinus sylvestris
4559500,3190500,Pinus sylvestris
4512500,3356500,Pinus sylvestris
4412500,3362500,Pinus sylvestris
4404500,2903500,Pinus sylvestris
4603500,3229500,Pinus sylvestris
4402500,3343500,Pinus sylvestris
4615500,3225500,Pinus sylvestris
4410500,3073500,Pinus sylvestris
4473500,3385500,Pinus sylvestris
4165500,2965500,Pinus sylvestris
4417500,3262500,Pinus sylvestris
4571500,3222500,Pinus sylvestris
4467500,3391500,Pinus sylvestris
4441500,3234500,Pinus sylvestris
4400500,3349500,Pinus sylvestris
4526500,3367500,Pinus sylvestris
4580500,3229000,Pinus sylvestris
4510500,3350500,Pinus sylvestris
4516500,3358500,Pinus sylvestris
4466500,3361500,Pinus sylvestris
4569500,3146500,Pinus sylvestris
4460500,3283500,Pinus sylvestris
4527500,3193500,Pinus sylvestris
4564500,3218500,Pinus sylvestris
4510500,3374500,Pinus sylvestris
4583500,3137500,Pinus sylvestris
4393500,2891500,Pinus sylvestris
4574500,3247500,Pinus sylvestris
4572500,3395500,Pinus sylvestris
4636500,3211500,Pinus sylvestris
4636500,3159500,Pinus sylvestris
4420500,3370500,Pinus sylvestris
4595500,3404500,Pinus sylvestris
4266500,2921500,Pinus sylvestris
4398500,3353500,Pinus sylvestris
4070500,3071500,Quercus petraea
4085500,2968500,Quercus petraea
4440500,3134500,Quercus petraea
4103500,2965500,Quercus petraea
4065500,3003500,Quercus petraea
4157500,3005500,Quercus petraea
4103500,2969500,Quercus petraea
4161500,2999500,Quercus petraea
4209500,2994500,Quercus petraea
4153500,2957500,Quercus petraea
4376500,3148500,Quercus petraea
4127500,3018500,Quercus petraea
4391500,3321500,Quercus petraea
4075500,2934500,Quercus petraea
4131500,2975500,Quercus petraea
4123500,2936500,Quercus petraea
4355500,2954500,Quercus petraea
4103500,3051500,Quercus petraea
4137500,3009500,Quercus petraea
4139500,2967500,Quercus petraea
4167500,2976500,Quercus petraea
4214500,3046500,Quercus petraea
4544500,3079500,Quercus petraea
4301500,3281500,Quercus petraea
4147500,3303500,Quercus petraea
4253500,3009500,Quercus petraea
4148500,2935500,Quercus petraea
4126500,2962500,Quercus petraea
4364500,3152500,Quercus petraea
4165500,2953500,Quercus petraea
4137500,2941500,Quercus petraea
4478500,3137500,Quercus petraea
4090500,2988500,Quercus petraea
4159500,2971500,Quercus petraea
4076500,2948500,Quercus petraea
4086500,2958500,Quercus petraea
4511500,3320500,Quercus petraea
4143500,2965500,Quercus petraea
4076500,2950500,Quercus petraea
4080500,2960500,Quercus petraea
4136500,2955500,Quercus petraea
4222500,3050500,Quercus petraea
4153500,3011500,Quercus petraea
4150500,2951500,Quercus petraea
4418500,3070500,Quercus petraea
4143500,2957500,Quercus petraea
4390500,3143500,Quercus petraea
4099500,3041500,Quercus petraea
4140500,2945500,Quercus petraea
4580500,3091500,Quercus petraea
4104500,2999500,Quercus petraea
4304500,2917500,Quercus petraea
4104500,2983500,Quercus petraea
4078500,2954500,Quercus petraea
4408500,3071500,Quercus petraea
4119500,3012500,Quercus petraea
4099500,2971500,Quercus petraea
4478500,3443500,Quercus petraea
4071500,2931500,Quercus petraea
4129500,3012500,Quercus petraea
4151500,2963500,Quercus petraea
4103500,2967500,Quercus petraea
4247500,2865500,Quercus petraea
4415500,3386500,Quercus petraea
4089500,2974500,Quercus petraea
4157500,2995500,Quercus petraea
4194500,3038500,Quercus petraea
4529500,3257500,Quercus petraea
4116500,2954500,Quercus petraea
4339500,3440500,Quercus petraea
4398500,3081500,Quercus petraea
4104500,2993500,Quercus petraea
4120500,2990500,Quercus petraea
4123500,3016500,Quercus petraea
4098500,2983500,Quercus petraea
4167500,2959500,Quercus petraea
4057500,3005500,Quercus petraea
4098500,2999500,Quercus petraea
4142500,3143500,Quercus petraea
4095500,2971500,Quercus petraea
4247500,3109500,Quercus petraea
4359500,3020500,Quercus petraea
4149500,3023500,Quercus petraea
4155500,2999500,Quercus petraea
4154500,2943500,Quercus petraea
4139500,2931500,Quercus petraea
4076500,2946500,Quercus petraea
4549500,3383500,Quercus petraea
4161500,2993500,Quercus petraea
4353500,3248500,Quercus petraea
4235500,3292500,Quercus petraea
4126500,3058500,Quercus petraea
4130500,2957500,Quercus petraea
4359500,2954500,Quercus petraea
4155500,2955500,Quercus petraea
4140500,3021500,Quercus petraea
4145500,2965500,Quercus petraea
4125500,2942500,Quercus petraea
4084500,2955500,Quercus petraea
4146500,2937500,Quercus petraea
4391500,3473500,Quercus petraea
4131500,3047500,Quercus petraea
4290500,3471500,Quercus petraea
4291500,2855500,Quercus petraea
4141500,3007500,Quercus petraea
4348500,2944500,Quercus petraea
4163500,2975500,Quercus petraea
4572500,3393500,Quercus petraea
4116500,2988500,Quercus petraea
4560500,3126500,Quercus petraea
4629500,3214500,Quercus petraea
4352500,2940500,Quercus petraea
4155500,3003500,Quercus petraea
4147500,2957500,Quercus petraea
4160500,2949500,Quercus petraea
4472500,3053500,Quercus petraea
4191500,2866500,Quercus petraea
4084500,2960500,Quercus petraea
4059500,3013500,Quercus petraea
4230500,3074500,Quercus petraea
4214500,3090500,Quercus petraea
4349500,3012500,Quercus petraea
4099500,2933500,Quercus petraea
4098500,3037500,Quercus petraea
4271500,3437500,Quercus petraea
4309500,2969500,Quercus petraea
4150500,2947500,Quercus petraea
4582500,3191500,Quercus petraea
4111500,3051500,Quercus petraea
4337000,2980500,Quercus petraea
4592500,3099500,Quercus petraea
4186500,2928500,Quercus petraea
4122500,2988500,Quercus petraea
4058500,3001500,Quercus petraea
4211500,2868500,Quercus petraea
4061500,3015500,Quercus petraea
4267500,3423500,Quercus petraea
4137500,2971500,Quercus petraea
4364500,2988500,Quercus petraea
4386500,3371500,Quercus robur
4292500,3359500,Quercus robur
4262500,3501500,Quercus robur
4290500,3491500,Quercus robur
4382500,3429500,Quercus robur
4182500,3346500,Quercus robur
4220500,3202500,Quercus robur
4352500,3464500,Quercus robur
4131500,2979500,Quercus robur
4428500,3298500,Quercus robur
4506500,3200500,Quercus robur
4597500,3204500,Quercus robur
4102500,2963500,Quercus robur
4362500,3370500,Quercus robur
4229500,2860500,Quercus robur
4477500,3091500,Quercus robur
4166500,2893500,Quercus robur
4410500,3414500,Quercus robur
4351500,3444500,Quercus robur
4338500,3380500,Quercus robur
4326500,2908500,Quercus robur
4522500,3437500,Quercus robur
4226500,3090500,Quercus robur
4148500,3055500,Quercus robur
4264500,2921500,Quercus robur
4413500,3408500,Quercus robur
4425500,3402500,Quercus robur
4373500,3382500,Quercus robur
4177500,3310500,Quercus robur
4367500,3458500,Quercus robur
4576500,2838500,Quercus robur
4509500,3248500,Quercus robur
4205500,2874500,Quercus robur
4417500,3250500,Quercus robur
4385500,3245500,Quercus robur
4528500,3423500,Quercus robur
4472500,3143500,Quercus robur
4253500,3273500,Quercus robur
4156500,3219500,Quercus robur
4310500,3065500,Quercus robur
4299500,3275500,Quercus robur
4587500,3404500,Quercus robur
4181500,3290500,Quercus robur
4170500,3330500,Quercus robur
4290500,2933500,Quercus robur
4519500,3184500,Quercus robur
4294500,2941500,Quercus robur
4149500,3199500,Quercus robur
4486500,3129500,Quercus robur
4306500,2945500,Quercus robur
4484500,3370500,Quercus robur
4298500,3483500,Quercus robur
4184500,3356500,Quercus robur
4494500,3196500,Quercus robur
4573500,3409500,Quercus robur
4180500,3048500,Quercus robur
4155500,3099500,Quercus robur
4351500,3410500,Quercus robur
4276500,3515500,Quercus robur
4485500,3448500,Quercus robur
4147500,3143500,Quercus robur
4308500,3481500,Quercus robur
4447500,3311500,Quercus robur
4086500,2964500,Quercus robur
4268500,3205500,Quercus robur
4132500,3027500,Quercus robur
4314500,2793500,Quercus robur
4276500,2935500,Quercus robur
4068500,3095500,Quercus robur
4151500,2959500,Quercus robur
4416500,2982500,Quercus robur
4488500,3124500,Quercus robur
4572500,3419500,Quercus robur
4133500,2939500,Quercus robur
4063500,2973500,Quercus robur
4369500,3264500,Quercus robur
4284500,3507500,Quercus robur
4460500,3139500,Quercus robur
4420500,3302500,Quercus robur
4063500,2979500,Quercus robur
4273500,3459500,Quercus robur
4202500,2924500,Quercus robur
4289500,2969500,Quercus robur
4159500,3005500,Quercus robur
4547500,3403500,Quercus robur
4604500,3387500,Quercus robur
4492500,3416500,Quercus robur
4378500,3369500,Quercus robur
4179500,2988500,Quercus robur
4165500,3291500,Quercus robur
4471500,3465500,Quercus robur
4111500,3233500,Quercus robur
4187500,3170500,Quercus robur
4383500,3029500,Quercus robur
4657500,3118500,Quercus robur
4199500,3316500,Quercus robur
4296500,3355500,Quercus robur
4148500,3289500,Quercus robur
4075500,3155500,Quercus robur
4176500,3056500,Quercus robur
4164500,3381500,Quercus robur
4141500,3271500,Quercus robur
4278500,3497500,Quercus robur
4521500,3387500,Quercus robur
4213500,2982500,Quercus robur
4219500,3292500,Quercus robur
4186500,3090500,Quercus robur
4204500,2944500,Quercus robur
4133500,2981500,Quercus robur
4380500,2923500,Quercus robur
4136500,2919500,Quercus robur
4565500,3400500,Quercus robur
4138500,3019500,Quercus robur
4635500,3148500,Quercus robur
4245500,2871500,Quercus robur
4341500,3008500,Quercus robur
4276500,3347500,Quercus robur
4139500,3273500,Quercus robur
4296500,3487500,Quercus robur
4500500,3144500,Quercus robur
4341500,3452500,Quercus robur
4060500,3111500,Quercus robur
4160500,2737500,Quercus robur
4185500,3278500,Quercus robur
4132500,3252500,Quercus robur
4097500,2965500,Quercus robur
4126500,3172000,Quercus robur
4291500,3275500,Quercus robur
4206500,2900500,Quercus robur
4354500,3412500,Quercus robur
4457500,3107500,Quercus robur
4172500,3186500,Quercus robur
4282500,2775500,Quercus robur
4178500,3318500,Quercus robur
4396500,2919500,Quercus robur
4215500,3288500,Quercus robur
4438000,3227000,Quercus robur
4331500,3432500,Quercus robur
4163500,2835500,Quercus robur
4194500,3366500,Quercus robur
4397500,3261500,Quercus robur
4194500,3362500,Quercus robur
4288500,3363500,Quercus robur
4128500,2952500,Quercus robur
4532500,2829500,Quercus robur
4340500,3380500,Quercus robur
4365500,3374500,Quercus robur
4313500,2859500,Quercus robur
4321500,3428500,Quercus robur
4153500,3311500,Quercus robur
4642500,3127500,Quercus robur
4290500,3377500,Quercus robur
4136500,3065500,Quercus robur
4296500,3489500,Quercus robur
4484500,3362500,Quercus robur
4494500,3436500,Quercus robur
4349500,3430500,Quercus robur
4355500,3454500,Quercus robur
4317500,3402500,Quercus robur
4120500,2948500,Quercus robur
4081500,3190500,Quercus robur
4393500,2949500,Quercus robur
4133500,3192500,Quercus robur
4196500,3340500,Quercus robur
4502500,3208500,Quercus robur
4333500,3400500,Quercus robur
4493500,3386500,Quercus robur
4202500,3034500,Quercus robur
4466500,3211500,Quercus robur
4073500,3131500,Quercus robur
4147500,2969500,Quercus robur
4142500,3007500,Quercus robur
4277500,3439500,Quercus robur
4638500,3135500,Quercus robur
4332500,3216500,Quercus robur
4279500,3455500,Quercus robur
4132500,2959500,Quercus robur
4099500,2967500,Quercus robur
4082500,2952500,Quercus robur
4573500,3407500,Quercus robur
4348500,3366500,Quercus robur
4408500,3359500,Quercus robur
4385500,2789500,Quercus robur
4415500,3380500,Quercus robur
